worker_id;question_id;question;prediction;answer_key;correct;latency_s;model;timestamp;raw_output
1;21;What could go on top of wood?;C;D;0;0.303;llama3.2:3b;2025-12-16 07:36:24;C
9;20;Where do adults use glue sticks?;B;D;0;0.276;llama3.2:3b;2025-12-16 07:36:24;B
6;19;Unlike a spider and his many sight seers, people only have what?;C;E;0;0.299;llama3.2:3b;2025-12-16 07:36:24;C.
2;22;The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?;C;C;1;0.309;llama3.2:3b;2025-12-16 07:36:24;C.
3;22;The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?;C;C;1;0.278;llama3.2:3b;2025-12-16 07:36:24;C
4;24;Where could you find a toilet that only friends can use?;B;D;0;0.272;llama3.2:3b;2025-12-16 07:36:24;B.
7;22;The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?;C;C;1;0.325;llama3.2:3b;2025-12-16 07:36:24;C.
8;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;D;D;1;0.292;llama3.2:3b;2025-12-16 07:36:24;D.
1;22;The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?;C;C;1;0.247;llama3.2:3b;2025-12-16 07:36:24;C
6;20;Where do adults use glue sticks?;D;D;1;0.232;llama3.2:3b;2025-12-16 07:36:24;D
0;24;Where could you find a toilet that only friends can use?;D;D;1;0.292;llama3.2:3b;2025-12-16 07:36:24;D.
2;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;B;D;0;0.255;llama3.2:3b;2025-12-16 07:36:24;B
9;21;What could go on top of wood?;A;D;0;0.302;llama3.2:3b;2025-12-16 07:36:25;A
3;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;D;D;1;0.278;llama3.2:3b;2025-12-16 07:36:25;D
4;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.252;llama3.2:3b;2025-12-16 07:36:25;C
7;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;D;D;1;0.288;llama3.2:3b;2025-12-16 07:36:25;D.
0;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.25;llama3.2:3b;2025-12-16 07:36:25;C
8;24;Where could you find a toilet that only friends can use?;B;D;0;0.312;llama3.2:3b;2025-12-16 07:36:25;B.
1;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;B;D;0;0.278;llama3.2:3b;2025-12-16 07:36:25;B
6;21;What could go on top of wood?;C;D;0;0.281;llama3.2:3b;2025-12-16 07:36:25;C.
5;19;Unlike a spider and his many sight seers, people only have what?;A;E;0;0.597;llama3.2:3b;2025-12-16 07:36:25;None of the above, as all options are incorrect and not a single answer can be chosen from the provided multiple-choice list. The question seems to contain an incorrect premise since people have many senses, not just sight and taste.
4;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.22;llama3.2:3b;2025-12-16 07:36:25;D.
2;24;Where could you find a toilet that only friends can use?;B;D;0;0.322;llama3.2:3b;2025-12-16 07:36:25;B.
9;22;The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?;C;C;1;0.313;llama3.2:3b;2025-12-16 07:36:25;C.
3;24;Where could you find a toilet that only friends can use?;D;D;1;0.318;llama3.2:3b;2025-12-16 07:36:25;D.
7;24;Where could you find a toilet that only friends can use?;D;D;1;0.301;llama3.2:3b;2025-12-16 07:36:25;D.
0;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.261;llama3.2:3b;2025-12-16 07:36:25;D
6;22;The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?;C;C;1;0.286;llama3.2:3b;2025-12-16 07:36:25;C.
5;20;Where do adults use glue sticks?;B;D;0;0.291;llama3.2:3b;2025-12-16 07:36:25;B
8;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.324;llama3.2:3b;2025-12-16 07:36:25;C.
1;24;Where could you find a toilet that only friends can use?;B;D;0;0.32;llama3.2:3b;2025-12-16 07:36:25;B
4;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.272;llama3.2:3b;2025-12-16 07:36:25;B
9;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;D;D;1;0.282;llama3.2:3b;2025-12-16 07:36:25;D
2;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.307;llama3.2:3b;2025-12-16 07:36:25;C.
3;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.278;llama3.2:3b;2025-12-16 07:36:25;C
0;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.245;llama3.2:3b;2025-12-16 07:36:25;B.
7;25;What is someone who isn't clever, bright, or competent called?;E;E;1;0.306;llama3.2:3b;2025-12-16 07:36:25;E.
1;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.271;llama3.2:3b;2025-12-16 07:36:25;C
6;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;D;D;1;0.304;llama3.2:3b;2025-12-16 07:36:25;D.
5;21;What could go on top of wood?;C;D;0;0.324;llama3.2:3b;2025-12-16 07:36:25;C
8;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.319;llama3.2:3b;2025-12-16 07:36:25;D
4;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.291;llama3.2:3b;2025-12-16 07:36:25;A.
9;24;Where could you find a toilet that only friends can use?;E;D;0;0.274;llama3.2:3b;2025-12-16 07:36:25;E
2;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.286;llama3.2:3b;2025-12-16 07:36:25;D
3;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.291;llama3.2:3b;2025-12-16 07:36:25;D
0;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.306;llama3.2:3b;2025-12-16 07:36:26;A.
7;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.306;llama3.2:3b;2025-12-16 07:36:26;D.
1;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.272;llama3.2:3b;2025-12-16 07:36:26;D
4;29;After he got hired he hoped for success at his what?;B;B;1;0.234;llama3.2:3b;2025-12-16 07:36:26;B
6;24;Where could you find a toilet that only friends can use?;B;D;0;0.305;llama3.2:3b;2025-12-16 07:36:26;B
5;22;The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?;C;C;1;0.283;llama3.2:3b;2025-12-16 07:36:26;C.
8;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.33;llama3.2:3b;2025-12-16 07:36:26;B.
2;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.297;llama3.2:3b;2025-12-16 07:36:26;B
9;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.327;llama3.2:3b;2025-12-16 07:36:26;C
3;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.313;llama3.2:3b;2025-12-16 07:36:26;B
0;29;After he got hired he hoped for success at his what?;B;B;1;0.272;llama3.2:3b;2025-12-16 07:36:26;B.
4;30;Committing perjury is a serious what?;B;B;1;0.279;llama3.2:3b;2025-12-16 07:36:26;B.
7;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.321;llama3.2:3b;2025-12-16 07:36:26;B
1;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.324;llama3.2:3b;2025-12-16 07:36:26;B
6;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.304;llama3.2:3b;2025-12-16 07:36:26;C
5;23;Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?;D;D;1;0.3;llama3.2:3b;2025-12-16 07:36:26;D
9;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.262;llama3.2:3b;2025-12-16 07:36:26;D
2;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.306;llama3.2:3b;2025-12-16 07:36:26;A.
8;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.341;llama3.2:3b;2025-12-16 07:36:26;A
3;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.291;llama3.2:3b;2025-12-16 07:36:26;A.
0;30;Committing perjury is a serious what?;B;B;1;0.287;llama3.2:3b;2025-12-16 07:36:26;B.
4;31;If you are prone to postpone work what will you have to do in order to finish on time?;B;B;1;0.25;llama3.2:3b;2025-12-16 07:36:26;B.
6;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.291;llama3.2:3b;2025-12-16 07:36:26;D
5;24;Where could you find a toilet that only friends can use?;D;D;1;0.29;llama3.2:3b;2025-12-16 07:36:26;D
7;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.34;llama3.2:3b;2025-12-16 07:36:26;A.
1;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.339;llama3.2:3b;2025-12-16 07:36:26;A
9;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.285;llama3.2:3b;2025-12-16 07:36:26;B
3;29;After he got hired he hoped for success at his what?;B;B;1;0.26;llama3.2:3b;2025-12-16 07:36:26;B.
0;31;If you are prone to postpone work what will you have to do in order to finish on time?;D;B;0;0.243;llama3.2:3b;2025-12-16 07:36:26;D
2;29;After he got hired he hoped for success at his what?;B;B;1;0.321;llama3.2:3b;2025-12-16 07:36:26;B.
8;29;After he got hired he hoped for success at his what?;B;B;1;0.33;llama3.2:3b;2025-12-16 07:36:26;B.
4;32;James wanted to find an old underground map from the 50s.  Where might he look for one?;C;A;0;0.268;llama3.2:3b;2025-12-16 07:36:26;C.
5;25;What is someone who isn't clever, bright, or competent called?;C;E;0;0.302;llama3.2:3b;2025-12-16 07:36:27;C
6;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.33;llama3.2:3b;2025-12-16 07:36:27;B.
7;29;After he got hired he hoped for success at his what?;B;B;1;0.341;llama3.2:3b;2025-12-16 07:36:27;B.
0;32;James wanted to find an old underground map from the 50s.  Where might he look for one?;A;A;1;0.257;llama3.2:3b;2025-12-16 07:36:27;A
3;30;Committing perjury is a serious what?;B;B;1;0.282;llama3.2:3b;2025-12-16 07:36:27;B.
1;29;After he got hired he hoped for success at his what?;B;B;1;0.341;llama3.2:3b;2025-12-16 07:36:27;B
9;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.353;llama3.2:3b;2025-12-16 07:36:27;A.
2;30;Committing perjury is a serious what?;B;B;1;0.318;llama3.2:3b;2025-12-16 07:36:27;B.
4;33;Sean was in a rush to get home, but the light turned yellow and he was forced to do what?;E;E;1;0.269;llama3.2:3b;2025-12-16 07:36:27;E.
8;30;Committing perjury is a serious what?;B;B;1;0.317;llama3.2:3b;2025-12-16 07:36:27;B.
5;26;When wildlife reproduce we often refer to what comes out as what?;D;D;1;0.298;llama3.2:3b;2025-12-16 07:36:27;D.
7;30;Committing perjury is a serious what?;B;B;1;0.25;llama3.2:3b;2025-12-16 07:36:27;B.
1;30;Committing perjury is a serious what?;B;B;1;0.258;llama3.2:3b;2025-12-16 07:36:27;B.
0;33;Sean was in a rush to get home, but the light turned yellow and he was forced to do what?;E;E;1;0.287;llama3.2:3b;2025-12-16 07:36:27;E
3;31;If you are prone to postpone work what will you have to do in order to finish on time?;D;B;0;0.292;llama3.2:3b;2025-12-16 07:36:27;D
6;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.332;llama3.2:3b;2025-12-16 07:36:27;A.
9;29;After he got hired he hoped for success at his what?;B;B;1;0.3;llama3.2:3b;2025-12-16 07:36:27;B.
4;34;Where would a person be doing when having to wait their turn?;B;D;0;0.263;llama3.2:3b;2025-12-16 07:36:27;B
2;31;If you are prone to postpone work what will you have to do in order to finish on time?;D;B;0;0.329;llama3.2:3b;2025-12-16 07:36:27;D
8;31;If you are prone to postpone work what will you have to do in order to finish on time?;D;B;0;0.328;llama3.2:3b;2025-12-16 07:36:27;D.
7;31;If you are prone to postpone work what will you have to do in order to finish on time?;D;B;0;0.254;llama3.2:3b;2025-12-16 07:36:27;D
5;27;The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?;B;B;1;0.303;llama3.2:3b;2025-12-16 07:36:27;B
3;32;James wanted to find an old underground map from the 50s.  Where might he look for one?;A;A;1;0.256;llama3.2:3b;2025-12-16 07:36:27;A.
1;31;If you are prone to postpone work what will you have to do in order to finish on time?;B;B;1;0.285;llama3.2:3b;2025-12-16 07:36:27;B
0;34;Where would a person be doing when having to wait their turn?;B;D;0;0.291;llama3.2:3b;2025-12-16 07:36:27;B.
9;30;Committing perjury is a serious what?;B;B;1;0.248;llama3.2:3b;2025-12-16 07:36:27;B.
6;29;After he got hired he hoped for success at his what?;B;B;1;0.304;llama3.2:3b;2025-12-16 07:36:27;B
4;35;She was always helping at the senior center, it brought her what?;A;E;0;0.307;llama3.2:3b;2025-12-16 07:36:27;A.
2;32;James wanted to find an old underground map from the 50s.  Where might he look for one?;C;A;0;0.324;llama3.2:3b;2025-12-16 07:36:27;C.
8;32;James wanted to find an old underground map from the 50s.  Where might he look for one?;C;A;0;0.318;llama3.2:3b;2025-12-16 07:36:27;C
7;32;James wanted to find an old underground map from the 50s.  Where might he look for one?;C;A;0;0.313;llama3.2:3b;2025-12-16 07:36:27;C
3;33;Sean was in a rush to get home, but the light turned yellow and he was forced to do what?;E;E;1;0.273;llama3.2:3b;2025-12-16 07:36:27;E.
5;28;Blue read material outside of his comfort zone because he wanted to gain what?;A;A;1;0.296;llama3.2:3b;2025-12-16 07:36:27;A
1;32;James wanted to find an old underground map from the 50s.  Where might he look for one?;C;A;0;0.287;llama3.2:3b;2025-12-16 07:36:27;C.
0;35;She was always helping at the senior center, it brought her what?;A;E;0;0.272;llama3.2:3b;2025-12-16 07:36:27;A.
9;31;If you are prone to postpone work what will you have to do in order to finish on time?;B;B;1;0.285;llama3.2:3b;2025-12-16 07:36:27;B
6;30;Committing perjury is a serious what?;B;B;1;0.328;llama3.2:3b;2025-12-16 07:36:28;B.
4;36;The lock kept the steering wheel from moving, but the thief still took his chances and began to work on the what?;C;C;1;0.312;llama3.2:3b;2025-12-16 07:36:28;C
2;33;Sean was in a rush to get home, but the light turned yellow and he was forced to do what?;E;E;1;0.312;llama3.2:3b;2025-12-16 07:36:28;E
8;33;Sean was in a rush to get home, but the light turned yellow and he was forced to do what?;E;E;1;0.313;llama3.2:3b;2025-12-16 07:36:28;E
7;33;Sean was in a rush to get home, but the light turned yellow and he was forced to do what?;E;E;1;0.279;llama3.2:3b;2025-12-16 07:36:28;E
0;36;The lock kept the steering wheel from moving, but the thief still took his chances and began to work on the what?;C;C;1;0.252;llama3.2:3b;2025-12-16 07:36:28;C
